"ID","plotnr","treat","Date","height","diameter"
3779,"10","I",2009-07-01,9.4,10.8
9073,"24","I",2011-06-01,9.4,8.35
4262,"10","I",2009-12-01,9.38,9
1046,"2","I",2009-07-01,9.37,10.35
9335,"24","I",2010-03-01,9.37,10.2
1172,"2","I",2009-07-01,9.31,11.35
816,"2","I",2009-07-01,9.23,8.95
4180,"10","I",2009-12-01,9.23,10
4323,"10","I",2009-12-01,9.23,12.65
6338,"16","I",2009-12-01,9.2,10.8
1226,"2","I",2010-09-01,9.2,10.2
3965,"10","I",2011-06-01,9.2,8.6
931,"2","I",2009-07-01,9.17,10.3
6665,"16","I",2009-07-01,9.17,13.35
982,"2","I",2009-07-01,9.15,10.65
6306,"16","I",2009-07-01,9.15,8
846,"2","I",2009-07-01,9.13,9.4
4219,"10","I",2011-06-01,9.1,7.7
701,"2","I",2009-07-01,9.09,10.6
738,"2","I",2009-07-01,9.04,8.35
6859,"16","I",2009-12-01,9.03,13
677,"2","I",2009-07-01,9.02,10.4
731,"2","I",2009-07-01,9.01,10.5
825,"2","I",2009-07-01,9,12.55
8954,"24","I",2009-12-01,8.97,10.3
1225,"2","I",2010-03-01,8.97,9.55
656,"2","I",2009-07-01,8.96,9.75
1055,"2","I",2009-07-01,8.92,10.5
879,"2","I",2009-07-01,8.9,11.45
1128,"2","I",2009-07-01,8.89,9.6
1097,"2","I",2009-07-01,8.86,9.85
684,"2","I",2009-07-01,8.85,10.75
839,"2","I",2009-07-01,8.84,11.3
3786,"10","I",2009-07-01,8.83,10.55
914,"2","I",2009-07-01,8.79,9.95
3947,"10","I",2009-12-01,8.74,11.8
961,"2","I",2009-07-01,8.7,9.6
6765,"16","I",2009-12-01,8.7,11.1
4230,"10","I",2009-07-01,8.69,10.6
649,"2","I",2009-07-01,8.67,10.75
717,"2","I",2009-07-01,8.67,9.3
9265,"24","I",2009-12-01,8.66,11.1
9008,"24","I",2009-12-01,8.64,9
771,"2","I",2009-07-01,8.63,8.5
1104,"2","I",2009-07-01,8.63,9.3
989,"2","I",2009-07-01,8.62,10.85
710,"2","I",2009-07-01,8.61,8.8
6507,"16","I",2009-12-01,8.61,10
6568,"16","I",2009-12-01,8.61,10.4
670,"2","I",2009-07-01,8.6,9
1029,"2","I",2009-07-01,8.6,11.85
1189,"2","I",2009-07-01,8.6,8.5
1198,"2","I",2009-07-01,8.6,11.1
4094,"10","I",2009-07-01,8.6,10.4
6529,"16","I",2009-07-01,8.6,10.3
9072,"24","I",2010-09-01,8.6,7.65
1005,"2","I",2009-03-01,8.59,9.9
1158,"2","I",2009-07-01,8.59,11.1
4355,"10","I",2009-07-01,8.57,9.3
761,"2","I",2009-03-01,8.56,8
1137,"2","I",2009-07-01,8.56,9.7
6337,"16","I",2009-07-01,8.52,9.45
6747,"16","I",2009-07-01,8.52,9.25
1111,"2","I",2009-07-01,8.51,9.45
3892,"10","I",2009-07-01,8.5,10.7
3901,"10","I",2009-07-01,8.48,11.35
6650,"16","I",2009-12-01,8.47,10.08
4364,"10","I",2009-07-01,8.46,9.4
6597,"16","I",2009-07-01,8.45,10.55
3793,"10","I",2009-07-01,8.44,10.4
893,"2","I",2009-07-01,8.43,10
4115,"10","I",2009-07-01,8.43,10.85
9183,"24","I",2009-12-01,8.41,9.85
886,"2","I",2009-07-01,8.4,9.5
8900,"24","I",2009-12-01,8.4,10.55
9071,"24","I",2010-03-01,8.4,6.9
1090,"2","I",2009-07-01,8.39,9.8
6611,"16","I",2009-07-01,8.38,10.85
4001,"10","I",2009-12-01,8.38,9.75
1045,"2","I",2009-03-01,8.37,8.8
1069,"2","I",2009-07-01,8.37,10.9
6346,"16","I",2009-07-01,8.37,10.6
6858,"16","I",2009-07-01,8.37,11
8936,"24","I",2009-07-01,8.37,9.09
6374,"16","I",2009-07-01,8.31,10.9
6536,"16","I",2009-07-01,8.31,8.9
9208,"24","I",2011-06-01,8.3,8.4
6604,"16","I",2009-07-01,8.29,9.6
6740,"16","I",2009-07-01,8.29,9.35
940,"2","I",2009-07-01,8.27,10.65
1165,"2","I",2009-07-01,8.26,7.85
3983,"10","I",2009-07-01,8.26,9.5
6398,"16","I",2009-07-01,8.23,8.7
6414,"16","I",2009-07-01,8.22,10.3
6421,"16","I",2009-07-01,8.22,9.9
6819,"16","I",2009-12-01,8.2,9.4
954,"2","I",2009-07-01,8.19,8.4
6787,"16","I",2009-07-01,8.19,11.5
792,"2","I",2009-07-01,8.18,10.4
4322,"10","I",2009-07-01,8.16,10.95
6867,"16","I",2009-07-01,8.16,8.8
4155,"10","I",2009-07-01,8.15,11.2
8800,"24","I",2009-07-01,8.15,9.2
4284,"10","I",2009-07-01,8.14,9
4223,"10","I",2009-07-01,8.12,9.8
4023,"10","I",2009-07-01,8.11,10.85
6733,"16","I",2009-07-01,8.11,9.5
930,"2","I",2009-03-01,8.1,8.5
6320,"16","I",2009-07-01,8.1,8.3
6776,"16","I",2011-06-01,8.1,7.2
9040,"24","I",2011-06-01,8.1,6.35
4202,"10","I",2009-07-01,8.09,10.5
9333,"24","I",2009-12-01,8.09,9.4
4371,"10","I",2009-07-01,8.08,9.95
6683,"16","I",2009-12-01,8.08,10.65
1205,"2","I",2009-07-01,8.07,12.15
4338,"10","I",2009-07-01,8.07,11.15
6381,"16","I",2009-07-01,8.07,7.45
4129,"10","I",2009-07-01,8.05,9.8
4147,"10","I",2009-12-01,8.05,7.2
4108,"10","I",2009-07-01,8.04,8.6
871,"2","I",2009-12-01,8.04,9.85
6705,"16","I",2009-07-01,8.03,8.35
8929,"24","I",2009-07-01,8.03,9.2
6543,"16","I",2009-07-01,8.02,8.35
1223,"2","I",2009-12-01,8.01,9.45
3831,"10","I",2009-07-01,8,10.45
4030,"10","I",2009-07-01,8,9.95
4331,"10","I",2009-07-01,8,11
4378,"10","I",2009-07-01,8,9.1
1144,"2","I",2009-07-01,7.99,8.55
3976,"10","I",2009-07-01,7.99,8.25
6590,"16","I",2009-07-01,7.98,9.25
724,"2","I",2009-07-01,7.97,7.95
9151,"24","I",2009-12-01,7.96,10.45
853,"2","I",2009-07-01,7.95,9.3
4037,"10","I",2009-07-01,7.94,9.85
4237,"10","I",2009-07-01,7.93,8.9
6353,"16","I",2009-07-01,7.93,10
6452,"16","I",2009-07-01,7.93,10.75
3765,"10","I",2009-07-01,7.92,10.6
6834,"16","I",2009-07-01,7.92,9.3
815,"2","I",2009-03-01,7.91,7.6
8839,"24","I",2009-12-01,7.91,9.45
9169,"24","I",2011-06-01,7.9,7.1
3840,"10","I",2009-07-01,7.89,9.55
3915,"10","I",2009-07-01,7.87,10.55
9359,"24","I",2009-12-01,7.86,10.2
4188,"10","I",2009-07-01,7.84,7.25
1022,"2","I",2009-07-01,7.83,10.15
8976,"24","I",2009-07-01,7.83,8.65
4016,"10","I",2009-07-01,7.82,9.5
6468,"16","I",2009-07-01,7.81,9.65
9377,"24","I",2011-06-01,7.8,9.2
3868,"10","I",2009-07-01,7.79,8.75
3830,"10","I",2009-03-01,7.78,8.2
6618,"16","I",2009-07-01,7.77,9
9341,"24","I",2009-07-01,7.77,10.95
3922,"10","I",2009-07-01,7.76,7.8
6407,"16","I",2009-07-01,7.75,10.1
6801,"16","I",2009-07-01,7.74,10.4
4122,"10","I",2009-07-01,7.72,9.65
6632,"16","I",2009-07-01,7.72,9.45
6691,"16","I",2009-07-01,7.71,9.35
6360,"16","I",2009-07-01,7.7,8.7
6367,"16","I",2009-07-01,7.69,9.5
4277,"10","I",2009-07-01,7.66,8.55
4261,"10","I",2009-07-01,7.64,7.7
4162,"10","I",2009-07-01,7.63,8.85
6576,"16","I",2009-07-01,7.59,9.55
6583,"16","I",2009-07-01,7.59,9.15
8953,"24","I",2009-07-01,7.59,8.9
9016,"24","I",2009-07-01,7.58,10.4
4179,"10","I",2009-07-01,7.57,8.05
6278,"16","I",2009-07-01,7.56,9.4
3946,"10","I",2009-07-01,7.55,9.8
4298,"10","I",2009-07-01,7.55,7.95
8983,"24","I",2009-07-01,7.54,9.3
6313,"16","I",2009-07-01,7.53,8.9
4195,"10","I",2009-07-01,7.52,8
4209,"10","I",2009-07-01,7.52,10.9
6292,"16","I",2009-07-01,7.52,9.35
6475,"16","I",2009-07-01,7.52,9.1
6841,"16","I",2009-07-01,7.52,9.35
8990,"24","I",2009-07-01,7.52,8.8
6764,"16","I",2009-07-01,7.51,9.4
4270,"10","I",2009-07-01,7.49,7.95
3908,"10","I",2009-07-01,7.48,7.4
6550,"16","I",2009-07-01,7.48,9.25
6506,"16","I",2009-07-01,7.47,8.85
6515,"16","I",2009-07-01,7.47,8.28
6794,"16","I",2009-07-01,7.44,8.4
8882,"24","I",2009-07-01,7.44,9.6
4305,"10","I",2009-07-01,7.43,10.3
799,"2","I",2009-07-01,7.4,8.35
1015,"2","I",2009-07-01,7.4,5.65
3875,"10","I",2009-07-01,7.4,9.4
4000,"10","I",2009-07-01,7.4,8.4
6482,"16","I",2009-07-01,7.4,9.75
6489,"16","I",2009-07-01,7.4,7.4
8962,"24","I",2009-07-01,7.4,8.9
4055,"10","I",2009-12-01,7.4,8.9
1151,"2","I",2009-07-01,7.39,6.9
700,"2","I",2009-03-01,7.38,8.9
3800,"10","I",2009-07-01,7.38,9.2
8772,"24","I",2009-07-01,7.37,9.6
8915,"24","I",2009-07-01,7.37,7.7
9264,"24","I",2009-07-01,7.35,9.3
6567,"16","I",2009-07-01,7.32,8.8
1188,"2","I",2009-03-01,7.3,6.9
6857,"16","I",2009-03-01,7.3,8.8
9098,"24","I",2009-07-01,7.3,8.95
9370,"24","I",2011-06-01,7.3,7.2
3847,"10","I",2009-07-01,7.29,8.4
3891,"10","I",2009-03-01,7.27,8.6
9159,"24","I",2009-07-01,7.27,9.3
4009,"10","I",2009-07-01,7.25,7.55
6881,"16","I",2009-07-01,7.24,8.65
9212,"24","I",2009-07-01,7.24,8.4
9233,"24","I",2009-07-01,7.24,8.85
6299,"16","I",2009-07-01,7.23,8.6
6625,"16","I",2009-07-01,7.23,8.15
9133,"24","I",2009-07-01,7.22,8.6
8922,"24","I",2009-07-01,7.21,8
3758,"10","I",2009-07-01,7.2,6.9
8793,"24","I",2009-07-01,7.2,7.9
9007,"24","I",2009-07-01,7.19,7.75
4354,"10","I",2009-03-01,7.15,7.4
6264,"16","I",2009-07-01,7.15,10.1
6682,"16","I",2009-07-01,7.14,9.1
9023,"24","I",2009-07-01,7.13,9.25
9119,"24","I",2009-07-01,7.12,7.95
9126,"24","I",2009-07-01,7.12,7.4
9301,"24","I",2009-07-01,7.12,7.7
760,"2","I",2009-01-01,7.11,6.8
6428,"16","I",2009-07-01,7.11,8.95
6435,"16","I",2009-07-01,7.11,9.65
9198,"24","I",2009-07-01,7.09,9.5
8969,"24","I",2009-07-01,7.05,7.5
3929,"10","I",2009-07-01,7.04,8.1
6336,"16","I",2009-03-01,7.02,7.9
9191,"24","I",2009-07-01,7.02,8.7
1127,"2","I",2009-03-01,7,7.8
1222,"2","I",2009-07-01,7,7.55
4244,"10","I",2009-07-01,6.99,8
642,"2","I",2009-07-01,6.95,9.3
9030,"24","I",2009-07-01,6.95,7.8
9112,"24","I",2009-07-01,6.95,9.3
4321,"10","I",2009-03-01,6.94,9.1
9308,"24","I",2009-07-01,6.93,7
1004,"2","I",2009-01-01,6.92,8.75
6649,"16","I",2009-07-01,6.92,8.75
9077,"24","I",2009-07-01,6.92,9.1
8908,"24","I",2009-07-01,6.91,8.3
9150,"24","I",2009-07-01,6.88,9.1
3861,"10","I",2009-07-01,6.87,7.4
4146,"10","I",2009-07-01,6.87,6.25
6712,"16","I",2009-07-01,6.87,7.6
6818,"16","I",2009-07-01,6.83,8.35
8899,"24","I",2009-07-01,6.83,9.1
9358,"24","I",2009-07-01,6.81,9
8838,"24","I",2009-07-01,6.8,8.1
8847,"24","I",2009-07-01,6.8,7.9
8854,"24","I",2009-07-01,6.8,7.9
4090,"10","I",2011-06-01,6.8,6.8
8765,"24","I",2009-07-01,6.78,9.3
9294,"24","I",2009-07-01,6.74,8.8
9069,"24","I",2009-12-01,6.74,6.35
6719,"16","I",2009-07-01,6.73,9.95
6726,"16","I",2009-07-01,6.73,7.15
929,"2","I",2009-01-01,6.71,7.5
9263,"24","I",2009-03-01,6.71,7.1
8821,"24","I",2009-07-01,6.71,7.2
6522,"16","I",2009-07-01,6.68,9.55
8779,"24","I",2009-07-01,6.67,7.6
9247,"24","I",2009-07-01,6.67,7.8
8786,"24","I",2009-07-01,6.66,8.5
9273,"24","I",2009-07-01,6.66,8.7
6397,"16","I",2009-03-01,6.64,7
3945,"10","I",2009-03-01,6.61,7.6
870,"2","I",2009-07-01,6.61,8.65
3854,"10","I",2009-07-01,6.61,7.65
1231,"2","I",2009-07-01,6.6,6.55
9091,"24","I",2009-07-01,6.57,8.2
9051,"24","I",2009-07-01,6.56,8.9
3814,"10","I",2009-07-01,6.55,7.3
4260,"10","I",2009-03-01,6.54,6.1
6780,"16","I",2009-07-01,6.54,7
6874,"16","I",2009-07-01,6.54,8.8
9182,"24","I",2009-07-01,6.53,8.65
4291,"10","I",2009-07-01,6.52,5.85
9219,"24","I",2009-07-01,6.5,7.7
9332,"24","I",2009-07-01,6.48,7.9
8814,"24","I",2009-07-01,6.47,8.4
6271,"16","I",2009-07-01,6.45,7.65
6763,"16","I",2009-03-01,6.4,7.7
6285,"16","I",2009-07-01,6.4,6.4
8875,"24","I",2009-07-01,6.39,7
1044,"2","I",2009-01-01,6.34,7.65
3969,"10","I",2009-07-01,6.33,7.2
6648,"16","I",2009-03-01,6.32,7
9044,"24","I",2009-07-01,6.3,7.7
4073,"10","I",2009-07-01,6.29,7.2
9381,"24","I",2009-07-01,6.28,7.8
6451,"16","I",2009-03-01,6.26,8.3
814,"2","I",2009-01-01,6.25,6.7
6698,"16","I",2009-07-01,6.25,7.6
1043,"2","I",2008-12-01,6.24,6.63
699,"2","I",2009-01-01,6.23,7.65
4178,"10","I",2009-03-01,6.23,6.1
9240,"24","I",2009-07-01,6.2,7
6566,"16","I",2009-03-01,6.18,6.9
8868,"24","I",2009-07-01,6.18,7.1
6856,"16","I",2009-01-01,6.16,7.35
8952,"24","I",2009-03-01,6.16,7
1126,"2","I",2009-01-01,6.15,6.7
9149,"24","I",2009-03-01,6.15,7.1
6681,"16","I",2009-03-01,6.07,7.6
9374,"24","I",2009-07-01,6.06,7.2
928,"2","I",2008-12-01,6.05,6.63
6505,"16","I",2009-03-01,6.02,7.1
4216,"10","I",2009-07-01,6.02,6.55
3772,"10","I",2009-07-01,6.01,5.55
8898,"24","I",2009-03-01,6,7
9006,"24","I",2009-03-01,6,6.4
832,"2","I",2009-07-01,6,3.9
869,"2","I",2009-03-01,5.98,7.8
8837,"24","I",2009-03-01,5.98,6.5
6817,"16","I",2009-03-01,5.97,6.9
3829,"10","I",2009-01-01,5.93,6.7
3955,"10","I",2009-07-01,5.93,7.4
4054,"10","I",2009-07-01,5.93,7.2
1003,"2","I",2008-12-01,5.91,7.9
9357,"24","I",2009-03-01,5.88,7
1187,"2","I",2009-01-01,5.87,5.75
4353,"10","I",2009-01-01,5.87,6.1
9226,"24","I",2009-07-01,5.87,5.55
759,"2","I",2008-12-01,5.83,5.63
3999,"10","I",2009-03-01,5.83,6.8
698,"2","I",2008-12-01,5.82,6.55
3807,"10","I",2009-07-01,5.82,6.5
3962,"10","I",2009-07-01,5.79,6.6
4145,"10","I",2009-03-01,5.78,4.9
3890,"10","I",2009-01-01,5.76,7.1
4320,"10","I",2009-01-01,5.76,7.4
4080,"10","I",2009-07-01,5.74,5.9
4101,"10","I",2009-07-01,5.7,7.7
6450,"16","I",2009-01-01,5.69,6.85
6461,"16","I",2009-07-01,5.68,5.6
8807,"24","I",2009-07-01,5.68,6
6335,"16","I",2009-01-01,5.62,6.55
8861,"24","I",2009-07-01,5.56,6.1
9287,"24","I",2009-07-01,5.56,6.5
9084,"24","I",2009-07-01,5.53,6.6
6396,"16","I",2009-01-01,5.51,5.7
9283,"24","I",2011-06-01,5.5,3.9
6680,"16","I",2009-01-01,5.49,6.4
9068,"24","I",2009-07-01,5.44,6.1
6762,"16","I",2009-01-01,5.42,5.95
9067,"24","I",2009-03-01,5.39,4.6
9181,"24","I",2009-03-01,5.39,6.8
813,"2","I",2008-12-01,5.38,5.8
1075,"2","I",2008-10-01,5.33,6.3
867,"2","I",2008-12-01,5.33,5.95
1221,"2","I",2009-03-01,5.33,6.3
4259,"10","I",2009-01-01,5.32,5
6855,"16","I",2008-12-01,5.3,6.1
4352,"10","I",2008-12-01,5.2,5.12
899,"2","I",2008-10-01,5.17,5.7
9105,"24","I",2009-07-01,5.16,6.05
1125,"2","I",2008-12-01,5.14,5.62
8951,"24","I",2009-01-01,5.12,5.65
6267,"16","I",2011-06-01,5.1,19.4
3944,"10","I",2009-01-01,5.05,6.1
3828,"10","I",2008-12-01,5.04,5.52
9262,"24","I",2009-01-01,5.04,5.85
9148,"24","I",2009-01-01,5.01,5.75
4053,"10","I",2009-03-01,5,5.4
9037,"24","I",2009-07-01,5,3.7
4066,"10","I",2009-07-01,4.99,4.3
8897,"24","I",2009-01-01,4.98,5.6
3998,"10","I",2009-01-01,4.92,5.7
6565,"16","I",2009-01-01,4.92,5.5
1197,"2","I",2008-10-01,4.91,5.05
3889,"10","I",2008-12-01,4.9,5.8
824,"2","I",2008-10-01,4.88,6.75
4177,"10","I",2009-01-01,4.88,4.55
1186,"2","I",2008-12-01,4.87,4.88
6816,"16","I",2009-01-01,4.86,5.5
744,"2","I",2008-10-01,4.85,5.65
3778,"10","I",2008-10-01,4.85,5
974,"2","I",2008-10-01,4.84,4.85
8836,"24","I",2009-01-01,4.84,5.15
6449,"16","I",2008-12-01,4.83,5.65
6679,"16","I",2008-12-01,4.83,5.55
9367,"24","I",2009-07-01,4.83,6
627,"2","I",2008-10-01,4.79,6.32
1244,"2","I",2008-10-01,4.79,6.05
6334,"16","I",2008-12-01,4.79,5.45
737,"2","I",2008-10-01,4.77,4.75
9180,"24","I",2009-01-01,4.77,5.6
9005,"24","I",2009-01-01,4.76,5.15
1171,"2","I",2008-10-01,4.75,5.45
6395,"16","I",2008-12-01,4.74,4.57
6647,"16","I",2009-01-01,4.71,5.5
4319,"10","I",2008-12-01,4.67,6.15
662,"2","I",2008-10-01,4.65,5.5
6504,"16","I",2009-01-01,4.65,5.5
4201,"10","I",2008-10-01,4.64,5.5
634,"2","I",2008-10-01,4.63,5.1
784,"2","I",2008-10-01,4.63,5.9
9205,"24","I",2009-07-01,4.63,5.45
4258,"10","I",2008-12-01,4.58,4.13
838,"2","I",2008-10-01,4.57,5.35
906,"2","I",2008-10-01,4.57,5.1
9356,"24","I",2009-01-01,4.57,5.6
1220,"2","I",2009-01-01,4.56,5.6
868,"2","I",2009-01-01,4.55,6.8
4144,"10","I",2009-01-01,4.55,3.9
9166,"24","I",2009-07-01,4.55,4.5
6761,"16","I",2008-12-01,4.54,4.7
3785,"10","I",2008-10-01,4.53,5.2
1002,"2","I",2008-10-01,4.52,6.2
697,"2","I",2008-10-01,4.5,5.1
1082,"2","I",2008-10-01,4.49,5.65
6773,"16","I",2009-07-01,4.48,5
1042,"2","I",2008-10-01,4.47,5.05
981,"2","I",2008-10-01,4.45,5.7
676,"2","I",2008-10-01,4.42,5.28
8896,"24","I",2008-12-01,4.4,4.65
655,"2","I",2008-10-01,4.39,4.8
777,"2","I",2008-10-01,4.39,5.9
6345,"16","I",2008-10-01,4.39,4.8
878,"2","I",2008-10-01,4.38,6.15
4330,"10","I",2008-10-01,4.38,5
1041,"2","I",2008-09-01,4.35,4.8
3997,"10","I",2008-12-01,4.35,4.8
730,"2","I",2008-10-01,4.34,2.55
1204,"2","I",2008-10-01,4.33,6.55
4114,"10","I",2008-10-01,4.33,4.8
6664,"16","I",2008-10-01,4.33,6.2
3943,"10","I",2008-12-01,4.33,4.9
8950,"24","I",2008-12-01,4.32,4.6
696,"2","I",2008-09-01,4.31,4.9
6596,"16","I",2008-10-01,4.31,5.25
1054,"2","I",2008-10-01,4.3,5.45
1157,"2","I",2008-10-01,4.3,5.05
9066,"24","I",2009-01-01,4.27,3.65
845,"2","I",2008-10-01,4.26,3.9
913,"2","I",2008-10-01,4.26,5.3
9147,"24","I",2008-12-01,4.26,4.72
1000,"2","I",2008-07-01,4.24,4.8
927,"2","I",2008-10-01,4.24,5.4
6786,"16","I",2008-10-01,4.24,5.05
9261,"24","I",2008-12-01,4.24,5
683,"2","I",2008-10-01,4.23,5.3
1028,"2","I",2008-10-01,4.22,5.4
4337,"10","I",2008-10-01,4.21,6.1
4052,"10","I",2009-01-01,4.21,4.05
743,"2","I",2008-04-01,4.2,3.36
885,"2","I",2008-10-01,4.2,5.45
695,"2","I",2008-07-01,4.19,4.39
1040,"2","I",2008-07-01,4.19,4.08
6746,"16","I",2008-10-01,4.19,4.45
898,"2","I",2008-04-01,4.18,3.76
694,"2","I",2008-05-01,4.18,4.2
9179,"24","I",2008-12-01,4.17,4.6
999,"2","I",2008-05-01,4.15,4.4
1001,"2","I",2008-09-01,4.15,5.7
967,"2","I",2008-10-01,4.14,5.6
6854,"16","I",2008-10-01,4.14,4.8
823,"2","I",2008-04-01,4.12,4.3
6575,"16","I",2008-10-01,4.12,4.4
8935,"24","I",2008-10-01,4.12,4.6
892,"2","I",2008-10-01,4.11,5.4
4121,"10","I",2008-10-01,4.11,4.1
6815,"16","I",2008-12-01,4.11,4.45
6564,"16","I",2008-12-01,4.1,4.32
9004,"24","I",2008-12-01,4.1,4.1
4370,"10","I",2008-10-01,4.09,4.55
3900,"10","I",2008-10-01,4.08,4.9
4229,"10","I",2008-10-01,4.08,4.7
6610,"16","I",2008-10-01,4.08,5.15
6503,"16","I",2008-12-01,4.05,4.4
4154,"10","I",2008-10-01,4.04,5.2
6312,"16","I",2008-10-01,4.04,3.7
4222,"10","I",2008-10-01,4.03,4.7
736,"2","I",2008-04-01,4.02,3.38
6413,"16","I",2008-10-01,4.02,4.15
6646,"16","I",2008-12-01,4.02,4.45
8835,"24","I",2008-12-01,4.02,4.05
6663,"16","I",2008-04-01,4.01,3.95
4363,"10","I",2008-10-01,4.01,3.85
1039,"2","I",2008-05-01,4,3.6
988,"2","I",2008-10-01,4,5.1
1219,"2","I",2008-12-01,4,4.5
837,"2","I",2008-04-01,3.99,3.47
998,"2","I",2008-04-01,3.99,3.78
1103,"2","I",2008-10-01,3.99,3.5
1110,"2","I",2008-10-01,3.98,3.85
4351,"10","I",2008-10-01,3.98,3.85
6521,"16","I",2008-10-01,3.98,4.25
1074,"2","I",2008-04-01,3.97,3.6
6595,"16","I",2008-04-01,3.97,3.75
6420,"16","I",2008-10-01,3.97,4.25
812,"2","I",2008-10-01,3.96,4.3
4128,"10","I",2008-10-01,3.96,4.2
693,"2","I",2008-04-01,3.95,3.88
709,"2","I",2008-10-01,3.95,3.75
6678,"16","I",2008-10-01,3.94,4.4
1170,"2","I",2008-04-01,3.93,3.45
6603,"16","I",2008-10-01,3.93,4
626,"2","I",2008-04-01,3.92,3.62
6852,"16","I",2008-07-01,3.92,4.18
641,"2","I",2008-10-01,3.92,5.08
1089,"2","I",2008-10-01,3.91,5.35
6739,"16","I",2008-10-01,3.91,4.15
1021,"2","I",2008-10-01,3.9,4.6
1096,"2","I",2008-10-01,3.9,3.35
4283,"10","I",2008-10-01,3.9,4.35
3982,"10","I",2008-10-01,3.89,2.8
4377,"10","I",2008-10-01,3.89,3.7
633,"2","I",2008-04-01,3.88,3.38
783,"2","I",2008-04-01,3.88,3.7
877,"2","I",2008-04-01,3.88,3.66
3777,"10","I",2008-04-01,3.88,3.43
6690,"16","I",2008-10-01,3.87,4.2
758,"2","I",2008-10-01,3.86,4.2
852,"2","I",2008-10-01,3.86,4.2
980,"2","I",2008-04-01,3.85,3.47
770,"2","I",2008-10-01,3.85,3.95
4208,"10","I",2008-10-01,3.85,5.6
6528,"16","I",2008-10-01,3.85,4.35
926,"2","I",2008-09-01,3.84,5.1
6853,"16","I",2008-09-01,3.84,4.9
716,"2","I",2008-10-01,3.84,4.75
4015,"10","I",2008-10-01,3.84,4.4
4093,"10","I",2008-10-01,3.84,4.65
4022,"10","I",2008-10-01,3.83,4.2
6448,"16","I",2008-10-01,3.83,4.1
4176,"10","I",2008-12-01,3.83,3.2
661,"2","I",2008-04-01,3.82,3.43
905,"2","I",2008-04-01,3.82,3.43
4200,"10","I",2008-04-01,3.82,3.17
6851,"16","I",2008-05-01,3.82,3.9
6850,"16","I",2008-04-01,3.81,3.49
8934,"24","I",2008-04-01,3.81,3.3
1237,"2","I",2008-10-01,3.81,5.8
4304,"10","I",2008-10-01,3.81,4
9355,"24","I",2008-12-01,3.81,4.6
925,"2","I",2008-07-01,3.8,4.37
791,"2","I",2008-10-01,3.8,4.5
4036,"10","I",2008-10-01,3.8,4.3
6406,"16","I",2008-10-01,3.79,4.1
4153,"10","I",2008-04-01,3.78,3.28
4087,"10","I",2009-07-01,3.78,5.9
692,"2","I",2008-03-01,3.77,3.48
1203,"2","I",2008-04-01,3.77,4.12
1196,"2","I",2008-04-01,3.76,3.16
8975,"24","I",2008-10-01,3.76,3.8
9015,"24","I",2008-10-01,3.76,3.7
924,"2","I",2008-05-01,3.74,4
1068,"2","I",2008-10-01,3.73,4.4
3827,"10","I",2008-10-01,3.73,3.8
3888,"10","I",2008-10-01,3.73,4.55
3784,"10","I",2008-04-01,3.72,3.31
729,"2","I",2008-04-01,3.71,3.67
939,"2","I",2008-10-01,3.71,4.1
4236,"10","I",2008-10-01,3.71,4.4
6344,"16","I",2008-04-01,3.7,3.21
6677,"16","I",2008-09-01,3.7,3.9
8961,"24","I",2008-10-01,3.7,3.7
1243,"2","I",2008-04-01,3.69,3.19
1124,"2","I",2008-10-01,3.69,4
9158,"24","I",2008-10-01,3.69,3.3
776,"2","I",2008-04-01,3.67,3.6
6574,"16","I",2008-04-01,3.67,3.24
6609,"16","I",2008-04-01,3.67,3.66
6745,"16","I",2008-04-01,3.67,2.97
8982,"24","I",2008-10-01,3.67,3.85
4143,"10","I",2008-12-01,3.67,3.18
654,"2","I",2008-04-01,3.66,3.1
6785,"16","I",2008-04-01,3.66,3.67
810,"2","I",2008-07-01,3.66,3.17
4051,"10","I",2008-12-01,3.66,3.1
9340,"24","I",2008-10-01,3.65,3.95
844,"2","I",2008-04-01,3.64,2.58
4113,"10","I",2008-04-01,3.64,3.08
4362,"10","I",2008-04-01,3.64,2.79
4318,"10","I",2008-10-01,3.64,4.4
8928,"24","I",2008-10-01,3.64,3.6
966,"2","I",2008-04-01,3.63,3.54
6675,"16","I",2008-05-01,3.63,3.4
648,"2","I",2008-10-01,3.63,4.08
6840,"16","I",2008-10-01,3.63,3.65
8881,"24","I",2008-10-01,3.63,3.7
675,"2","I",2008-04-01,3.62,3.11
6676,"16","I",2008-07-01,3.62,3.5
6589,"16","I",2008-10-01,3.62,3.6
8989,"24","I",2008-10-01,3.62,3.55
912,"2","I",2008-04-01,3.61,3.47
6467,"16","I",2008-10-01,3.61,3.3
4369,"10","I",2008-04-01,3.6,2.91
6412,"16","I",2008-04-01,3.6,2.66
1123,"2","I",2008-09-01,3.6,3.5
723,"2","I",2008-10-01,3.6,3.2
6394,"16","I",2008-10-01,3.6,2.9
1038,"2","I",2008-04-01,3.59,3.01
4329,"10","I",2008-04-01,3.59,3.25
811,"2","I",2008-09-01,3.59,3.7
6333,"16","I",2008-10-01,3.59,4.05
9065,"24","I",2008-12-01,3.59,2.95
997,"2","I",2008-03-01,3.58,3.11
3792,"10","I",2008-10-01,3.58,3.9
3839,"10","I",2008-10-01,3.58,3.55
3867,"10","I",2008-10-01,3.58,3.4
6582,"16","I",2008-10-01,3.57,3.6
